id,ie_committee_id,amount,date,race_id,candidate_name,purpose,raw,created_at,is_fake
1739,495,13036.6,2024-05-26,2,Michael Wheeler,International at office leader well color while.,{},2024-10-12 12:47:27,True
1740,476,16943.17,2024-12-30,71,Joshua Lucero,Conference plant enter wrong news feel.,{},2025-08-20 04:48:24,True
1741,450,38544.88,2024-05-10,54,Sarah Leon,Hard center film small.,{},2025-06-13 06:23:12,True
1742,92,99070.1,2025-03-05,6,Sarah Garcia,Up and kind seven analysis identify reveal enter.,{},2023-10-21 19:45:25,True
1743,7,55486.91,2025-04-28,47,Courtney Fitzpatrick,Maybe let magazine only industry.,{},2025-05-12 03:55:36,True
1744,297,54420.61,2024-12-27,86,Michael Carpenter,Teacher magazine system join sport themselves place pressure.,{},2024-07-06 15:06:21,True
1745,445,12100.42,2025-10-03,68,Yvonne Brown,Check our not lose that well sea.,{},2024-05-09 10:45:59,True
1746,394,55215.95,2025-01-27,2,Chad Schmidt,Join him personal building to walk notice everyone.,{},2025-03-22 23:25:58,True
1747,4,69930.46,2025-07-19,1,Nancy Nguyen,Before born free ready capital case test.,{},2025-10-12 16:04:34,True
1748,1,33284.76,2023-11-15,25,Michael Romero,Car suddenly cost lead could phone.,{},2024-02-06 06:36:00,True
1749,234,53854.14,2024-12-31,70,Kimberly Mcconnell,Everything term deal open still answer future.,{},2025-09-09 13:45:28,True
1750,498,39789.58,2024-02-14,68,Michael Moore,People stock city central benefit thus current least.,{},2024-01-23 17:02:21,True
1751,377,47958.33,2025-02-19,21,Kristin Lowe,Him almost product guess bar hour win wrong.,{},2024-09-22 20:03:59,True
1752,403,72483.5,2025-05-23,81,Pamela Mccoy,Indicate our professional tend out.,{},2025-04-12 17:31:15,True
1753,80,5206.5,2025-10-08,97,Makayla Martin,Recognize government business lead family window Republican.,{},2025-01-13 10:42:02,True
1754,98,1107.08,2023-12-26,10,Timothy White,Dog which not hotel could bit former.,{},2024-10-19 04:45:15,True
1755,32,98506.11,2024-02-04,70,Laura Harris,Return receive evidence me strong number writer thousand.,{},2024-02-07 05:00:17,True
1756,33,89973.39,2025-05-22,55,Emily White,Produce national position figure.,{},2025-07-05 14:24:31,True
1757,293,73820.19,2024-02-11,22,Katherine Collins,Do heavy system require public.,{},2024-02-07 12:51:25,True
1758,105,87322.59,2024-10-11,76,Joseph Odom,Bit red too piece.,{},2024-01-27 15:15:24,True
1759,240,37908.33,2024-06-21,83,William Erickson,Story road sit continue start.,{},2024-06-12 00:44:53,True
1760,201,16816.76,2025-02-21,47,Shannon Woods,Between just create ask reduce company result.,{},2024-01-10 05:44:45,True
1761,138,7002.53,2025-08-25,90,Monica Duncan DDS,Find technology professional style.,{},2025-05-02 17:07:13,True
1762,35,97556.35,2024-05-02,72,Shane Johnson,Small should end seek.,{},2024-05-29 21:11:57,True
1763,31,44589.55,2024-09-25,100,Amanda Walsh,Next scientist arrive ten upon reduce.,{},2025-06-03 14:21:42,True
1764,348,89487.37,2024-08-28,59,Vanessa Harvey,Property next window stop although capital.,{},2024-11-03 12:36:55,True
1765,376,13495.69,2024-10-24,85,Melissa Keller,Level hit understand kind around person.,{},2023-12-16 19:15:00,True
1766,86,83198.89,2025-03-02,89,Donna Wilcox,Remain scene accept south kid.,{},2023-12-16 09:09:41,True
1767,305,30894.53,2024-08-30,20,Nicole Hurley,Floor soon why cause.,{},2025-03-17 15:34:49,True
1768,340,55904.75,2025-09-13,28,Kelli Burke,Role bed available manager.,{},2025-01-25 16:35:48,True
1769,171,53839.97,2025-07-11,31,Kristin Moreno,Positive drive increase spend state.,{},2024-08-26 01:23:17,True
1770,157,58416.82,2025-09-25,91,Michelle Hall,Well pattern behind.,{},2023-12-11 09:51:23,True
1771,452,39105.24,2025-06-18,72,Mr. Robert Tran PhD,Section ready understand generation future market loss create.,{},2025-08-10 02:34:42,True
1772,299,77158.72,2025-02-26,82,Linda Newton,Why party security region show.,{},2024-02-28 01:29:52,True
1773,420,54106.8,2024-01-11,83,Joshua Hodge,Her majority mother.,{},2025-02-18 08:45:50,True
1774,336,27006.12,2024-03-01,42,Dwayne Webb Jr.,Voice line least send site structure physical.,{},2023-10-27 17:04:24,True
1775,180,60939.79,2023-12-05,7,Joan Smith,Relate case right movie we drive.,{},2025-01-26 17:32:25,True
1776,313,14165.48,2025-01-27,100,Ryan Townsend,Letter thing magazine.,{},2024-03-12 10:11:11,True
1777,383,23047.13,2025-05-12,31,Aaron Mercado,Social if nation true degree purpose radio.,{},2025-07-26 00:47:32,True
1778,185,36387.94,2024-09-19,68,Robert Ward,Provide doctor doctor claim crime must.,{},2024-09-10 00:23:28,True
1779,259,34908.95,2024-01-16,20,Mary Huffman,Over success stand hear.,{},2024-09-15 10:37:49,True
1780,457,51594.38,2023-11-07,29,Ryan Miller,Pm think wait necessary.,{},2024-03-14 23:18:04,True
1781,135,40060.23,2024-03-23,28,William Jones,Field similar someone give send unit television.,{},2024-12-08 21:00:04,True
1782,332,51612.44,2024-10-11,78,Melanie Cain,Tough address pick main.,{},2025-08-03 11:00:21,True
1783,50,88759.82,2024-09-23,11,Joel Scott,City study rule rest large move.,{},2025-05-12 17:21:09,True
1784,340,60027.02,2025-06-27,45,Scott Barnes,Natural may billion agreement.,{},2024-04-14 17:25:11,True
1785,165,96006.52,2024-06-04,72,Thomas Gallagher,Cup process throughout water begin across above.,{},2024-01-16 13:23:40,True
1786,250,36631.28,2024-04-30,3,Courtney Barton,Surface total world with number myself others.,{},2024-07-15 23:11:26,True
1787,358,63660.9,2024-08-19,76,Laura Miller,Son these person task.,{},2025-09-14 01:10:33,True
1788,210,8720.64,2025-03-11,93,Ann Anderson,Budget police some bad so I hair.,{},2024-04-14 10:49:21,True
1789,300,60185.0,2024-06-05,98,James Andrews,Between six these middle.,{},2025-01-09 18:04:40,True
1790,30,98072.64,2024-11-04,87,Cynthia Hernandez,Seem employee face various.,{},2025-08-20 14:11:09,True
1791,440,82400.24,2024-05-12,79,Rachel Parsons,Reflect already could sign.,{},2024-10-30 08:56:18,True
1792,153,6541.98,2024-06-08,60,Katherine Schaefer MD,Out someone day cell.,{},2023-11-12 10:37:09,True
1793,290,32841.84,2024-11-23,85,Patricia Smith,True dog color occur buy war.,{},2025-09-07 23:07:58,True
1794,81,65243.06,2025-07-22,24,Philip Wolf,Moment what forget exist child tree begin sell.,{},2025-02-20 10:27:09,True
1795,238,59620.27,2025-03-19,66,Zachary Rosales,Party here wrong statement bit.,{},2024-02-03 04:34:34,True
1796,315,68254.7,2024-10-03,89,Debbie Smith,White deal you third.,{},2024-04-03 13:00:58,True
1797,50,27556.37,2025-03-11,34,Marcia Douglas,Five seek upon last.,{},2025-06-25 19:58:08,True
1798,473,54186.86,2025-02-28,10,April Rogers,Feel run tax onto.,{},2024-02-10 02:47:00,True
1799,288,95242.83,2024-10-11,16,Robert Alvarado,Indeed analysis son meeting as form build.,{},2024-03-30 22:07:36,True
1800,243,62670.8,2024-03-18,66,Dr. Dana Hicks,Road often effect magazine.,{},2024-10-18 21:41:45,True
1801,144,33784.99,2025-03-02,67,Kathleen Lewis,Laugh southern analysis figure return she.,{},2024-02-18 16:22:03,True
1802,155,53649.81,2025-01-28,62,Sara Hansen,Either maintain artist.,{},2024-10-29 04:22:32,True
1803,139,58731.79,2024-05-27,6,Bobby Watson,Form boy step appear central.,{},2025-04-13 02:26:13,True
1804,431,4506.74,2025-02-28,23,Ronald Myers,Without difference apply really character.,{},2024-06-20 04:58:58,True
1805,216,18466.51,2024-04-25,100,Donald Blankenship,Nearly ok cold ago.,{},2023-11-11 22:49:11,True
1806,265,97018.8,2024-12-26,45,Michael Bentley,Star pick difference join father.,{},2024-04-25 18:44:56,True
1807,377,54052.6,2024-07-06,3,Kelsey Ali,Single continue change data Congress growth.,{},2024-01-25 23:56:15,True
1808,454,49375.63,2025-01-14,24,Monica Joseph,Site color manage weight.,{},2024-01-20 08:52:59,True
1809,11,82840.48,2025-05-25,72,Laurie Lee,Yet order idea director someone want.,{},2024-04-28 05:07:44,True
1810,327,66234.11,2024-02-03,46,Gabriel Smith,Strong go hold until.,{},2024-02-11 15:22:25,True
1811,234,80236.37,2024-05-24,11,Maria Miranda,Add thought beat class bag grow.,{},2024-10-09 15:52:48,True
1812,292,90353.9,2024-08-25,37,Christine Mcknight,Control put want discover.,{},2025-06-19 14:41:55,True
1813,443,21111.11,2025-07-07,98,Joel Tran,Stuff since all through.,{},2024-06-08 22:52:50,True
1814,337,66472.08,2024-08-02,42,Stephanie Nguyen,Pressure large within road.,{},2025-02-25 01:09:41,True
1815,229,32218.86,2025-05-23,19,Pamela Sanders,International present professor serve in red year medical.,{},2024-08-30 00:52:26,True
1816,337,90772.52,2024-01-23,17,Paul Fox,Art close deep.,{},2025-08-13 11:08:25,True
1817,170,34449.96,2024-11-17,90,Katie Russell,Responsibility impact dog role everybody on.,{},2025-07-28 06:15:07,True
1818,389,37423.77,2024-08-24,82,Samuel Dixon,Position design top box region maybe.,{},2023-12-21 23:06:08,True
1819,216,50071.8,2025-09-06,90,Erica Stark,Glass focus entire situation customer word.,{},2025-06-22 11:13:43,True
1820,353,54769.32,2025-09-14,55,Mark Lara,Soon wait officer.,{},2024-04-22 00:24:13,True
1821,419,60019.24,2024-04-21,2,Michael Price,Of cost evening important stage.,{},2024-02-16 09:40:44,True
1822,1,10483.76,2024-03-23,89,Elizabeth Thomas,Management behavior certainly beautiful.,{},2024-06-19 03:54:27,True
1823,335,56256.38,2024-07-05,17,James Johnson,Price during still another.,{},2025-09-05 06:09:35,True
1824,400,21185.28,2024-05-26,20,Darren Hall,Body however foot moment leave woman.,{},2025-06-19 21:16:04,True
1825,140,70401.5,2025-08-07,38,Sean Graham,Truth available some study.,{},2024-11-16 02:21:35,True
1826,318,64587.61,2024-03-22,88,Leonard Nelson,Story speech cup special door nature collection parent.,{},2024-10-22 22:54:34,True
1827,147,78493.73,2025-05-22,87,Mr. Andrew Mills,Maintain others stop someone remember fear me.,{},2024-12-29 20:16:48,True
1828,20,566.41,2025-06-04,45,Jeffrey Aguirre,Seat run drug relate apply herself generation.,{},2024-01-12 04:54:42,True
1829,60,57258.04,2024-11-03,6,Marie Hendricks,Which property teach live society she paper south.,{},2024-09-28 08:33:47,True
1830,202,89637.84,2025-01-31,58,Elizabeth Weber,Become able fire senior operation.,{},2025-04-10 07:55:51,True
1831,463,13984.14,2024-02-16,89,Lindsey Perez,Rate big per tax college.,{},2025-04-29 18:58:02,True
1832,138,78132.05,2024-07-02,7,Andrea Martin,Serious subject production participant six might.,{},2025-01-29 10:28:53,True
1833,319,93881.36,2025-01-22,61,Robert Wolf,Affect official glass box.,{},2023-12-04 06:46:55,True
1834,353,48510.64,2025-10-12,21,Melissa Duncan,Street PM history leave thus.,{},2025-03-01 04:10:38,True
1835,429,28797.66,2024-09-03,62,James Schmitt,Quality particular color you adult sing upon.,{},2024-12-20 04:20:53,True
1836,249,28955.63,2025-01-10,50,William Bullock,Cup city thank which should challenge shoulder.,{},2024-10-20 06:17:57,True
1837,125,95269.31,2025-03-16,7,Patrick Bell,Better source get reflect.,{},2024-09-20 12:14:08,True
1838,484,68651.08,2025-10-14,28,James Nguyen,Loss change shoulder total realize.,{},2025-07-19 22:54:55,True
1839,171,44002.97,2023-11-11,86,Mark Leonard,Across product prepare name.,{},2023-12-13 18:09:57,True
1840,275,60361.54,2025-05-23,80,Briana Pena,Start evidence interest age participant surface he son.,{},2024-05-09 17:13:26,True
1841,49,85879.59,2023-11-22,87,Tracy Fernandez,Government well well town like.,{},2023-12-26 06:00:39,True
1842,30,3791.66,2024-05-21,89,April Lopez,Maintain west show teach morning.,{},2025-08-14 20:56:33,True
1843,425,41815.16,2024-09-21,35,Brenda Ashley,Certain structure radio great that.,{},2025-06-27 16:06:44,True
1844,329,46074.35,2024-04-13,81,Mary Johnson,College behavior training speak condition language loss.,{},2023-11-09 17:40:54,True
1845,395,67517.06,2025-07-28,65,Matthew Wilson,Show too no finally set cultural school.,{},2023-11-23 08:30:13,True
1846,8,82015.2,2024-03-07,100,Brittney Evans,Product theory throughout clearly Mr most scene.,{},2023-11-25 03:32:25,True
1847,69,4651.45,2023-11-16,20,Gary Howe,Responsibility couple country join.,{},2025-06-24 09:31:35,True
1848,81,19556.1,2023-11-28,41,Karen Thomas,Figure buy identify arm.,{},2025-06-05 20:00:10,True
1849,400,86807.61,2023-11-06,62,Dr. Summer Chavez DDS,Prove realize me chance star step.,{},2025-03-06 22:18:51,True
1850,449,34490.01,2024-02-21,32,Jonathan Walls,Stand sell new interesting throughout tough serious development.,{},2025-03-28 13:10:00,True
1851,110,98410.32,2024-10-02,56,Jason Norman,Camera may fine material open send see.,{},2024-01-30 03:19:26,True
1852,285,77485.85,2025-02-07,97,John Norman,Room just concern about yourself difference strong.,{},2024-08-15 09:38:16,True
1853,96,93083.08,2025-05-01,62,Kevin Tapia,Discussion bill shake maybe bed.,{},2024-03-09 12:17:25,True
1854,194,34487.8,2024-01-01,58,Ruth Choi,Difference goal everybody modern personal without no.,{},2024-01-23 02:25:52,True
1855,185,72794.03,2024-03-28,45,Bobby Webb,These state check quickly get what magazine science.,{},2025-05-19 10:00:47,True
1856,72,33253.12,2024-02-22,53,Kevin Garcia,Today card some race security call no physical.,{},2023-12-05 01:20:27,True
1857,286,32444.97,2025-01-13,50,Steven Frederick,Open account yes record learn per.,{},2024-06-13 06:55:41,True
1858,449,54106.59,2025-09-14,4,Samantha Yates,Upon skin choice manager.,{},2025-09-09 19:18:03,True
1859,372,95653.29,2024-11-24,98,Stacy Baker,Create west action consider.,{},2025-04-19 00:10:59,True
1860,197,26810.6,2025-06-07,65,Charles Patterson,Nothing message career crime economy class people.,{},2024-06-21 20:53:23,True
1861,245,52561.81,2025-03-07,85,Adrian Adams,Effect board poor sell who child decision your.,{},2024-12-23 06:32:22,True
1862,206,31057.0,2025-06-11,66,April Pena,Without she community clear.,{},2025-03-24 12:03:36,True
1863,243,11245.52,2025-04-06,6,Stacey Mcpherson,Forget although laugh task.,{},2025-08-26 15:40:46,True
1864,27,5469.7,2025-09-23,44,Brandon Campos,Support building family challenge.,{},2024-03-11 12:01:24,True
1865,181,26193.25,2024-12-19,83,Brian Thornton,Clear like stuff almost wind.,{},2024-09-17 22:46:32,True
1866,136,34123.13,2025-03-01,32,Kenneth Cohen,Series magazine shake road question box.,{},2024-05-04 20:22:19,True
1867,123,28642.85,2025-10-02,80,Lawrence Hawkins,Hard hit market best quality fall.,{},2024-01-23 23:10:10,True
1868,261,34977.29,2025-07-19,75,Tiffany Clark,Garden partner strategy.,{},2024-01-26 05:04:54,True
1869,136,63579.94,2024-06-23,66,Mike Juarez,Research how major possible once.,{},2024-08-11 03:40:10,True
1870,147,28854.0,2025-06-07,1,Joshua Hamilton,Bring bank management nation medical.,{},2024-04-23 02:56:20,True
1871,147,81844.14,2025-08-22,89,Douglas Garrett,Staff need successful my bar away get.,{},2024-08-21 15:41:44,True
1872,358,31205.69,2024-04-20,5,Steven Contreras,Suddenly citizen nearly include use.,{},2025-07-04 16:42:22,True
1873,169,66669.21,2025-09-09,50,Anna Flores,Be week best growth.,{},2025-07-14 05:32:36,True
1874,109,76538.57,2024-01-06,62,Darrell Pruitt,Again yes measure simply question always trial.,{},2025-03-25 15:56:55,True
1875,21,42797.18,2024-04-07,43,Angela Andrews,Whole their whose country news recently.,{},2024-11-09 21:45:10,True
1876,333,10679.84,2025-06-29,9,Jack Williams,I prove serious decade.,{},2024-04-14 20:15:34,True
1877,268,10534.35,2024-06-20,51,Stacy Lindsey,Wife bad fear agreement himself.,{},2025-02-06 12:23:11,True
1878,332,12150.54,2024-06-06,69,Becky Gallagher,Deep many candidate.,{},2025-08-30 05:17:02,True
1879,331,44143.34,2024-02-07,47,Ruth Hunter,Partner ability travel garden.,{},2025-02-09 12:15:03,True
1880,336,61722.36,2024-01-08,42,Amanda Lester,Similar after major wear cause power everything.,{},2025-08-26 03:55:03,True
1881,289,28012.95,2025-10-18,23,Scott Martin,Spend media throughout strong use big ground.,{},2025-01-10 11:04:35,True
1882,295,52496.65,2023-10-30,14,Molly Gardner,Either watch thought item son good suffer.,{},2025-01-10 22:48:35,True
1883,341,19176.16,2024-10-12,83,Jane Krause,Whole near support bank.,{},2024-10-22 19:38:03,True
1884,78,28952.21,2024-09-15,79,Betty Campbell,Concern somebody religious tell after land win.,{},2024-02-11 22:50:01,True
1885,342,61493.0,2025-06-09,60,Travis Patel,Simple friend parent it rather reveal stock.,{},2023-11-27 19:37:46,True
1886,369,8803.44,2025-10-04,67,Tyrone Lin,Suffer throughout represent fight response mention.,{},2024-01-18 01:00:03,True
1887,3,86089.29,2023-12-27,92,Elizabeth Bryant,Anyone second sure.,{},2025-01-17 06:25:42,True
1888,356,37805.07,2025-05-15,90,Laura Charles,Into newspaper case per commercial attorney star start.,{},2024-05-27 23:17:13,True
1889,402,46132.29,2025-07-19,25,Christopher Armstrong,Wrong writer training respond government indicate.,{},2024-03-16 11:42:51,True
1890,195,5255.04,2024-02-06,34,Travis Hernandez,Can catch quite result cultural phone hospital.,{},2024-09-07 19:58:09,True
1891,280,62409.65,2024-10-13,1,Maria Davis,Capital detail result.,{},2023-12-30 02:47:58,True
1892,444,59353.42,2025-05-09,43,Christopher Strickland,Effect consider prevent.,{},2024-08-06 04:34:24,True
1893,310,15609.52,2025-01-31,13,Dale Jordan,Staff Democrat player local glass.,{},2025-06-10 12:59:57,True
1894,133,22412.83,2025-03-10,54,Kelsey Miller,Marriage possible sometimes many significant character large.,{},2024-01-20 05:49:25,True
1895,294,76988.5,2024-08-23,61,John Stokes,Fire every myself last.,{},2024-04-23 12:05:28,True
1896,130,99881.75,2024-05-06,27,Brett Brown,Black can bag level summer.,{},2024-02-02 20:18:40,True
1897,497,63622.97,2024-03-05,100,Robert Perez,Class history full between also tree environment.,{},2025-01-31 19:41:15,True
1898,246,39104.52,2025-01-24,67,Billy Rollins,Face maybe allow five.,{},2024-02-09 06:59:13,True
1899,274,58272.07,2024-06-19,92,Mr. Bradley Riggs,Door old north morning someone year.,{},2025-03-23 00:16:12,True
